Latitude	Longitude	Rx(dB)	BestUnit
 41,14056	-007,89745	 027,1	4
 41,14056	-007,89246	 029,7	4
 41,14056	-007,88747	 016,4	0
 41,14056	-007,88247	 035,0	4
 41,14056	-007,87749	 052,0	4
 41,14056	-007,87249	 062,9	4
 41,14056	-007,86751	 061,2	0
 41,14056	-007,86252	 056,3	7
 41,14056	-007,85752	 053,9	7
 41,14056	-007,85253	 055,3	7
 41,14056	-007,84754	 056,1	0
 41,14056	-007,84255	 022,1	7
 41,14056	-007,83756	 052,2	7
 41,14056	-007,83257	 056,3	7
 41,14056	-007,82758	 041,7	7
 41,14056	-007,82259	 026,7	7
 41,14056	-007,81760	 028,1	7
 41,14056	-007,81261	 034,5	7
 41,14056	-007,80762	 038,9	7
 41,14056	-007,80263	 037,4	7
 41,14056	-007,79764	 048,5	7
 41,14056	-007,79265	 054,3	7
 41,14056	-007,78766	 048,9	7
 41,14056	-007,78267	 052,6	7
 41,14056	-007,77768	 037,7	7
 41,14056	-007,77269	 049,7	7
 41,14056	-007,76770	 035,1	4
 41,14056	-007,76271	 059,7	7
 41,14056	-007,75772	 054,7	7
 41,14056	-007,75273	 025,9	7
 41,14056	-007,74774	 046,2	7
 41,14056	-007,74275	 045,5	7
 41,14056	-007,73776	 023,3	7
 41,14056	-007,73277	 033,9	7
 41,14056	-007,72778	 029,7	7
 41,14056	-007,72279	 025,2	7
 41,14056	-007,71780	 034,1	7
 41,14056	-007,71281	 028,1	7
 41,14056	-007,70782	 020,3	0
 41,14056	-007,70283	 007,3	0
 41,14056	-007,69784	 012,0	0
 41,14056	-007,69285	 023,6	0
 41,14056	-007,68786	 026,1	7
 41,14056	-007,68287	 025,3	7
 41,14056	-007,67788	 039,3	0
 41,14056	-007,67289	 039,3	0
 41,14056	-007,66790	 052,8	7
 41,14056	-007,66291	 019,8	7
 41,14056	-007,65792	 027,5	0
 41,14056	-007,65293	-002,5	7
 41,14056	-007,64794	 006,8	7
 41,14056	-007,64295	 009,8	7
 41,14056	-007,63796	 020,6	7
 41,14056	-007,63297	 019,5	0
 41,14056	-007,62798	 018,6	0
 41,14056	-007,62299	 024,7	0
 41,14056	-007,61800	 036,7	4
 41,14056	-007,61301	 038,9	0
 41,14056	-007,60802	 044,8	0
 41,14056	-007,60303	 057,2	7
 41,14056	-007,59804	 055,6	7
 41,14056	-007,59305	 049,7	7
 41,14056	-007,58806	 052,9	7
 41,14056	-007,58307	 009,0	7
 41,14056	-007,57808	 031,0	7
 41,14056	-007,57309	 027,5	7
 41,14056	-007,56810	 033,2	7
 41,14056	-007,56311	 006,3	7
 41,14056	-007,55812	 027,5	7
 41,14056	-007,55313	 035,4	7
 41,14056	-007,54814	 038,3	0
 41,14056	-007,54315	 010,8	0
 41,14056	-007,53816	 022,2	4
 41,14056	-007,53317	 033,4	4
 41,14056	-007,52818	 049,4	7
 41,14056	-007,52319	 008,9	7
 41,14056	-007,51820	 012,8	7
 41,14056	-007,51321	 019,4	7
 41,14056	-007,50822	 006,0	7
 41,14056	-007,50323	 033,6	7
 41,14056	-007,49824	 034,2	7
 41,14056	-007,49325	-005,6	7
 41,14056	-007,48826	 023,9	7
 41,14056	-007,48327	 026,9	7
 41,14056	-007,47828	 029,5	7
 41,14056	-007,47329	 020,1	0
 41,14056	-007,46830	-000,4	0
 41,14056	-007,46331	 033,0	7
 41,14056	-007,45832	 010,9	0
 41,14056	-007,45333	 015,1	0
 41,14056	-007,44833	 024,5	4
 41,14056	-007,44335	 029,0	4
 41,14056	-007,43835	 007,6	0
 41,14056	-007,43336	 008,8	7
 41,14056	-007,42837	 028,0	7
 41,14056	-007,42338	 027,0	0
 41,14056	-007,41839	 022,4	0
 41,14056	-007,41340	 036,8	7
 41,14056	-007,40841	 029,5	0
 41,14056	-007,40342	 036,2	7
 41,14056	-007,39843	 032,1	7
 41,14056	-007,39344	 026,7	7
 41,14056	-007,38845	 023,2	7
 41,14056	-007,38346	 013,1	7
 41,14056	-007,37847	 026,5	7
 41,14056	-007,37348	 002,8	7
 41,14056	-007,36849	-002,2	7
 41,14056	-007,36350	-002,3	7
 41,14056	-007,35851	 010,1	7
 41,14056	-007,35352	 006,0	7
 41,14056	-007,34853	 012,8	7
 41,14056	-007,34354	 020,8	7
 41,14056	-007,33855	 007,3	7
 41,14056	-007,33356	 017,2	7
 41,14056	-007,32857	 023,6	7
 41,14056	-007,32358	 030,0	7
 41,14056	-007,31859	 018,2	7
 41,14056	-007,31360	 024,2	7
 41,14056	-007,30861	-005,1	7
 41,14056	-007,30362	 012,1	7
 41,14056	-007,29863	 009,3	7
 41,14056	-007,29364	 014,3	7
 41,14056	-007,28865	 004,7	0
 41,14056	-007,28366	 023,1	7
 41,14056	-007,27867	-001,9	7
 41,14056	-007,27368	 011,3	7
 41,14056	-007,26869	 021,8	7
 41,14056	-007,26370	 011,6	7
 41,14056	-007,25871	 023,5	7
 41,14057	-007,25372	 025,9	7
 41,14056	-007,24873	 023,5	7
 41,14056	-007,24374	 012,7	7
 41,14056	-007,23875	 008,7	7
 41,14056	-007,23376	 010,2	7
 41,14056	-007,22877	 012,3	7
 41,14056	-007,22378	-000,6	7
 41,14056	-007,21879	 010,2	7
 41,14056	-007,21380	 005,4	0
 41,14056	-007,20881	 007,8	0
 41,14056	-007,20382	 002,0	0
 41,14056	-007,19883	 013,3	0
 41,14056	-007,19384	 020,4	0
 41,14056	-007,18885	 015,3	0
 41,14056	-007,18386	-018,1	7
 41,14056	-007,17887	-017,9	7
 41,14056	-007,17388	-002,1	7
 41,14056	-007,16889	-009,4	7
 41,14056	-007,16390	-012,4	7
 41,14056	-007,15891	-001,9	7
 41,14056	-007,15392	 003,4	7
 41,14056	-007,14893	 004,2	0
 41,14056	-007,14394	-017,9	7
 41,14056	-007,13895	-007,3	7
 41,14056	-007,13396	-007,0	7
 41,14056	-007,12897	 005,0	7
 41,14056	-007,12398	 003,7	7
 41,14056	-007,11899	 010,0	7
 41,14057	-007,11400	-006,4	7
 41,14056	-007,10901	 000,1	7
 41,14056	-007,10402	 016,0	0
 41,14056	-007,09903	 006,3	0
 41,14056	-007,09404	-013,1	7
 41,14056	-007,08905	 006,9	0
 41,14056	-007,08406	 010,4	4
 41,14057	-007,07907	 018,0	0
 41,14056	-007,07408	 014,9	0
 41,14056	-007,06909	-012,2	7
 41,14056	-007,06410	-023,2	7
 41,14056	-007,05911	 010,3	7
 41,14056	-007,05412	 014,3	7
 41,14056	-007,04913	 008,9	7
 41,14056	-007,04414	 016,7	7
 41,14056	-007,03915	 019,4	0
 41,14056	-007,03416	 023,1	0
 41,14056	-007,02917	-018,2	7
 41,14057	-007,02418	 018,2	0
 41,13681	-008,71582	 053,2	2
 41,13681	-008,71083	 053,7	2
 41,13681	-008,70584	 054,2	2
 41,13681	-008,70085	 054,8	2
 41,13681	-008,69586	 055,3	2
 41,13681	-008,69087	 055,8	2
 41,13681	-008,68588	 054,2	2
 41,13681	-008,68089	 052,3	2
 41,13681	-008,67590	 044,5	2
 41,13681	-008,67091	 033,5	2
 41,13681	-008,66592	 036,6	2
 41,13681	-008,66093	 034,9	2
 41,13681	-008,65594	 036,4	2
 41,13681	-008,65095	 035,9	2
 41,13681	-008,64596	 054,1	2
 41,13681	-008,64097	 050,8	2
 41,13681	-008,63598	 048,6	2
 41,13680	-008,63099	 046,3	2
 41,13681	-008,62600	 055,0	2
 41,13681	-008,62101	 037,7	2
 41,13681	-008,61602	 038,1	2
 41,13681	-008,61103	 034,6	2
 41,13681	-008,60604	 054,5	2
 41,13681	-008,60105	 070,3	2
 41,13680	-008,59606	 055,1	2
 41,13681	-008,59107	 051,7	2
 41,13681	-008,58608	 049,2	2
 41,13681	-008,58109	 053,8	2
 41,13681	-008,57610	 047,3	2
 41,13681	-008,57111	 054,1	2
 41,13681	-008,56612	 073,3	2
 41,13681	-008,56113	 064,6	2
 41,13681	-008,55614	 045,6	2
 41,13681	-008,55115	 062,1	2
 41,13680	-008,54616	 057,8	2
 41,13681	-008,54117	 059,4	2
 41,13681	-008,53618	 063,2	2
 41,13681	-008,53119	 057,5	2
 41,13681	-008,52620	 056,1	2
 41,13681	-008,52121	 068,5	2
 41,13681	-008,51622	 033,4	0
 41,13681	-008,51123	 028,4	0
 41,13681	-008,50624	 028,3	0
 41,13681	-008,50125	 034,1	2
 41,13681	-008,49626	 024,9	0
 41,13680	-008,49127	 037,1	2
 41,13681	-008,48628	 043,6	2
 41,13681	-008,48129	 049,9	2
 41,13681	-008,47630	 056,1	2
 41,13681	-008,47131	 035,1	3
 41,13681	-008,46632	 025,1	0
 41,13681	-008,46133	 031,0	0
 41,13681	-008,45634	 049,3	2
 41,13681	-008,45135	 049,7	0
 41,13681	-008,44636	 042,2	0
 41,13680	-008,44137	 035,5	0
 41,13681	-008,43638	 034,2	0
 41,13681	-008,43139	 026,9	0
 41,13681	-008,42640	 023,6	0
 41,13680	-008,42141	 027,0	0
 41,13681	-008,41642	 028,4	0
 41,13681	-008,41143	 034,4	0
 41,13680	-008,40644	 037,6	2
 41,13681	-008,40145	 043,4	0
 41,13681	-008,39646	 036,8	0
 41,13681	-008,39147	 037,5	8
 41,13681	-008,38648	 026,7	0
 41,13681	-008,38149	 028,0	0
 41,13681	-008,37650	 034,7	0
 41,13681	-008,37151	 044,0	2
 41,13681	-008,36652	 044,7	2
 41,13681	-008,36153	 046,4	0
 41,13680	-008,35654	 043,1	0
 41,13681	-008,35155	 044,6	0
 41,13681	-008,34656	 048,8	2
 41,13681	-008,34157	 034,4	0
 41,13681	-008,33658	 045,5	2
 41,13681	-008,33159	 047,1	2
 41,13681	-008,32660	 049,7	2
 41,13680	-008,32161	 049,4	0
 41,13681	-008,31662	 046,5	0
 41,13681	-008,31163	 044,1	3
 41,13681	-008,30664	 048,0	3
 41,13681	-008,30165	 041,7	0
 41,13681	-008,29666	 047,4	3
 41,13681	-008,29167	 047,6	3
 41,13681	-008,28667	 060,8	3
 41,13681	-008,28168	 055,4	3
 41,13681	-008,27669	 056,8	3
 41,13681	-008,27170	 052,8	3
 41,13681	-008,26671	 059,7	3
 41,13681	-008,26172	 055,5	3
 41,13681	-008,25673	 055,5	3
 41,13681	-008,25175	 044,4	7
 41,13681	-008,24675	 040,2	0
 41,13681	-008,24176	 038,0	0
 41,13681	-008,23677	 034,3	7
 41,13681	-008,23178	 030,2	3
 41,13681	-008,22679	 043,9	3
 41,13681	-008,22180	 049,2	3
 41,13681	-008,21681	 053,1	3
 41,13681	-008,21182	 050,3	3
 41,13681	-008,20683	 056,0	3
 41,13681	-008,20184	 054,4	3
 41,13681	-008,19685	 050,4	3
 41,13681	-008,19186	 053,0	3
 41,13681	-008,18687	 052,8	3
 41,13680	-008,18188	 041,9	0
 41,13681	-008,17689	 040,8	0
 41,13681	-008,17190	 039,9	0
 41,13681	-008,16691	 039,6	0
 41,13681	-008,16192	 037,3	0
 41,13681	-008,15693	 037,2	0
 41,13681	-008,15194	 037,3	0
 41,13681	-008,14695	 034,8	0
 41,13681	-008,14196	 034,9	0
 41,13681	-008,13697	 033,6	0
 41,13681	-008,13198	 030,1	0
 41,13680	-008,12699	 026,3	0
 41,13681	-008,12200	 020,5	0
 41,13681	-008,11701	 019,5	0
 41,13681	-008,11202	 026,6	0
 41,13681	-008,10703	 030,5	0
 41,13681	-008,10204	 031,4	0
 41,13681	-008,09705	 032,1	0
 41,13681	-008,09206	 032,3	0
 41,13681	-008,08707	 036,2	4
 41,13681	-008,08208	 022,2	0
 41,13681	-008,07709	 029,4	0
 41,13681	-008,07210	 039,9	0
 41,13681	-008,06711	 035,6	4
 41,13681	-008,06212	 030,3	4
 41,13681	-008,05713	 031,5	4
 41,13681	-008,05214	 030,1	4
 41,13681	-008,04715	 028,5	0
 41,13681	-008,04216	 025,8	0
 41,13681	-008,03717	 035,3	0
 41,13681	-008,03218	 036,7	0
 41,13680	-008,02719	 041,1	0
 41,13681	-008,02220	 044,7	0
 41,13681	-008,01721	 071,3	4
 41,13681	-008,01222	 055,9	4
 41,13681	-008,00723	 075,7	4
 41,13681	-008,00224	 050,6	4
 41,13681	-007,99725	 079,1	4
 41,13681	-007,99226	 081,0	4
 41,13681	-007,98727	 069,2	4
 41,13681	-007,98228	 084,3	4
 41,13681	-007,97729	 075,3	4
 41,13681	-007,97230	 065,6	4
 41,13681	-007,96731	 081,0	4
 41,13681	-007,96232	 054,6	4
 41,13681	-007,95733	 038,2	4
 41,13681	-007,95234	 039,6	4
 41,13681	-007,94735	 040,1	4
 41,13681	-007,94236	 046,3	4
 41,13681	-007,93737	 058,1	4
 41,13681	-007,93238	 035,8	4
 41,13680	-007,92739	 035,6	4
 41,13681	-007,92240	 063,8	4
 41,13681	-007,91741	 067,4	4
 41,13681	-007,91242	 028,7	4
 41,13681	-007,90743	 016,5	4
 41,13681	-007,90244	 020,9	4
 41,13681	-007,89745	 026,6	4
 41,13681	-007,89246	 025,1	4
 41,13680	-007,88747	 026,1	0
 41,13681	-007,88247	 038,8	4
 41,13681	-007,87749	 050,1	4
 41,13681	-007,87250	 062,5	4
 41,13681	-007,86751	 062,8	4
 41,13681	-007,86251	 055,6	7
 41,13681	-007,85752	 055,7	7
 41,13681	-007,85253	 055,0	7
 41,13681	-007,84754	 024,6	0
 41,13681	-007,84255	 054,4	7
 41,13681	-007,83756	 055,8	7
 41,13681	-007,83257	 053,7	7
 41,13681	-007,82758	 045,5	7
 41,13681	-007,82259	 035,6	7
 41,13681	-007,81760	 034,1	7
 41,13681	-007,81261	 040,0	7
 41,13681	-007,80762	 039,9	7
 41,13681	-007,80263	 039,4	7
 41,13681	-007,79764	 052,8	7
 41,13681	-007,79265	 056,6	7
 41,13681	-007,78766	 023,7	7
 41,13681	-007,78267	 009,9	0
 41,13681	-007,77768	 042,7	7
 41,13681	-007,77269	 057,8	7
 41,13681	-007,76770	 054,9	7
 41,13681	-007,76271	 017,0	0
 41,13681	-007,75772	 034,6	0
 41,13681	-007,75273	 049,3	7
 41,13681	-007,74774	 050,6	7
 41,13681	-007,74275	 054,9	7
 41,13681	-007,73776	 039,4	7
 41,13681	-007,73277	 052,5	7
 41,13681	-007,72778	 029,6	7
 41,13681	-007,72279	 035,2	7
 41,13681	-007,71780	 056,6	7
 41,13681	-007,71281	 059,0	7
 41,13681	-007,70782	 024,9	7
 41,13681	-007,70283	 024,0	7
 41,13681	-007,69784	 015,0	7
 41,13681	-007,69285	 014,1	7
 41,13681	-007,68786	 015,2	0
 41,13681	-007,68287	 033,0	7
 41,13681	-007,67788	 040,1	7
 41,13681	-007,67289	 058,2	7
 41,13681	-007,66790	 047,5	7
 41,13681	-007,66291	 012,6	7
 41,13681	-007,65792	 004,1	0
 41,13681	-007,65293	 007,4	0
 41,13681	-007,64794	 006,1	7
 41,13681	-007,64295	 018,1	7
 41,13681	-007,63796	 021,4	7
 41,13681	-007,63297	 022,9	7
 41,13681	-007,62798	 030,8	7
 41,13681	-007,62299	 032,4	0
 41,13681	-007,61800	 029,8	0
 41,13681	-007,61301	 031,6	4
 41,13681	-007,60802	 034,1	4
 41,13681	-007,60303	 043,4	0
 41,13680	-007,59804	 047,2	7
 41,13681	-007,59305	 046,8	7
 41,13681	-007,58806	 052,5	7
 41,13680	-007,58307	 022,9	7
 41,13681	-007,57808	 007,2	7
 41,13681	-007,57309	 032,0	7
 41,13680	-007,56810	-001,3	7
 41,13681	-007,56311	-005,0	7
 41,13681	-007,55812	 037,1	7
 41,13681	-007,55313	 042,5	7
 41,13681	-007,54814	-005,0	0
 41,13681	-007,54315	 003,9	0
 41,13681	-007,53816	 016,7	0
 41,13681	-007,53317	 025,8	0
 41,13681	-007,52818	 049,9	7
 41,13681	-007,52319	 038,2	4
 41,13681	-007,51820	 008,9	7
 41,13681	-007,51321	-003,3	7
 41,13681	-007,50822	 011,0	7
 41,13681	-007,50323	 039,3	7
 41,13681	-007,49824	 000,5	7
 41,13681	-007,49325	 003,8	7
 41,13680	-007,48826	 032,5	7
 41,13681	-007,48327	 003,6	7
 41,13681	-007,47828	 028,8	7
 41,13681	-007,47329	-001,5	0
 41,13681	-007,46830	 018,3	7
 41,13681	-007,46331	 038,3	7
 41,13680	-007,45831	-007,9	7
 41,13681	-007,45333	 022,0	0
 41,13681	-007,44833	 045,1	7
 41,13681	-007,44335	 041,6	7
 41,13681	-007,43835	 010,1	7
 41,13681	-007,43336	 002,0	7
 41,13680	-007,42837	 013,8	7
 41,13681	-007,42338	 014,9	7
 41,13681	-007,41839	 030,8	7
 41,13681	-007,41340	 036,1	7
 41,13681	-007,40841	 039,0	7
 41,13681	-007,40342	 025,3	0
 41,13680	-007,39843	-002,3	7
 41,13681	-007,39344	 004,3	7
 41,13681	-007,38845	 002,0	0
 41,13681	-007,38346	 011,2	0
 41,13681	-007,37847	 003,7	0
 41,13681	-007,37348	-001,0	7
 41,13680	-007,36849	-015,4	7
 41,13681	-007,36350	 003,0	7
 41,13681	-007,35851	-001,0	7
 41,13681	-007,35352	 004,6	7
 41,13681	-007,34853	 009,6	7
 41,13681	-007,34354	 013,8	7
 41,13681	-007,33855	 005,4	7
 41,13680	-007,33356	 024,0	7
 41,13681	-007,32857	 031,4	7
 41,13681	-007,32358	 036,7	7
 41,13680	-007,31859	 014,4	7
 41,13681	-007,31360	 004,2	7
 41,13681	-007,30861	 001,9	7
 41,13681	-007,30362	 009,7	7
 41,13681	-007,29863	 014,4	7
 41,13681	-007,29364	 021,4	7
 41,13681	-007,28865	 021,4	7
 41,13681	-007,28366	 021,3	7
 41,13681	-007,27867	 003,9	7
 41,13680	-007,27368	 024,5	7
 41,13681	-007,26869	 017,1	7
 41,13681	-007,26370	 018,4	7
 41,13681	-007,25871	 029,8	7
 41,13681	-007,25372	 033,5	7
 41,13681	-007,24873	 034,4	7
 41,13681	-007,24374	-005,2	7
 41,13681	-007,23875	-003,8	7
 41,13681	-007,23376	 003,8	7
 41,13681	-007,22877	 010,7	7
 41,13681	-007,22378	 011,9	7
 41,13681	-007,21879	 012,8	7
 41,13681	-007,21380	 015,4	7
 41,13681	-007,20881	 012,9	7
 41,13681	-007,20382	 012,4	7
 41,13681	-007,19883	 011,0	7
 41,13680	-007,19384	 011,3	7
 41,13681	-007,18885	 024,9	7
 41,13681	-007,18386	-016,7	7
 41,13681	-007,17887	-016,9	7
 41,13681	-007,17388	 006,5	0
 41,13681	-007,16889	-010,7	7
 41,13681	-007,16390	-019,9	7
 41,13681	-007,15891	-001,7	7
 41,13681	-007,15392	 003,1	7
 41,13681	-007,14893	 005,7	7
 41,13681	-007,14394	-009,7	7
 41,13681	-007,13895	-008,8	7
 41,13680	-007,13396	 002,5	7
 41,13681	-007,12897	 000,4	7
 41,13681	-007,12398	 004,8	7
 41,13681	-007,11899	 005,1	7
 41,13681	-007,11400	 005,5	7
 41,13681	-007,10901	 004,2	7
 41,13680	-007,10402	 002,6	0
 41,13681	-007,09903	 011,6	7
 41,13681	-007,09404	-000,2	0
 41,13681	-007,08905	 014,1	7
 41,13681	-007,08406	 018,3	0
 41,13681	-007,07907	-012,9	0
 41,13681	-007,07408	 019,1	0
 41,13681	-007,06909	-024,9	7
 41,13681	-007,06410	-004,6	7
 41,13681	-007,05911	 010,5	7
 41,13681	-007,05412	-009,5	7
 41,13681	-007,04913	 017,1	0
 41,13681	-007,04414	 014,6	0
 41,13681	-007,03914	 009,1	7
 41,13681	-007,03416	 014,6	0
 41,13681	-007,02917	 013,8	0
 41,13681	-007,02418	 023,0	0
 41,13305	-008,71583	 053,3	2
 41,13305	-008,71083	 053,8	2
 41,13305	-008,70584	 054,4	2
 41,13305	-008,70086	 054,9	2
 41,13305	-008,69586	 055,5	2
 41,13305	-008,69087	 056,1	2
 41,13305	-008,68588	 056,4	2
 41,13305	-008,68089	 053,6	2
 41,13305	-008,67590	 044,6	2
 41,13305	-008,67091	 037,8	2
 41,13305	-008,66592	 045,3	2
 41,13305	-008,66093	 043,6	2
 41,13305	-008,65594	 037,7	2
 41,13305	-008,65095	 040,7	2
 41,13305	-008,64596	 057,3	2
 41,13305	-008,64097	 048,9	2
 41,13305	-008,63598	 049,1	2
 41,13305	-008,63099	 052,6	2
 41,13305	-008,62600	 043,4	2
 41,13305	-008,62101	 033,8	2
 41,13305	-008,61602	 039,5	2
 41,13305	-008,61103	 039,3	2
 41,13305	-008,60604	 053,0	2
 41,13305	-008,60105	 054,1	2
 41,13305	-008,59606	 065,4	2
 41,13305	-008,59107	 059,6	2
 41,13305	-008,58608	 067,7	2
 41,13305	-008,58109	 074,3	2
 41,13305	-008,57610	 043,7	2
 41,13305	-008,57111	 052,4	2
 41,13305	-008,56612	 075,9	2
 41,13305	-008,56113	 059,2	2
 41,13305	-008,55614	 069,8	2
 41,13305	-008,55115	 059,4	2
 41,13305	-008,54616	 051,2	2
 41,13305	-008,54117	 055,9	2
 41,13305	-008,53618	 057,2	2
 41,13305	-008,53119	 050,3	2
 41,13305	-008,52620	 053,9	2
 41,13305	-008,52121	 066,0	2
 41,13305	-008,51622	 061,3	2
 41,13305	-008,51123	 033,0	0
 41,13305	-008,50624	 029,5	0
 41,13305	-008,50125	 028,5	2
 41,13305	-008,49626	 036,3	2
 41,13305	-008,49127	 039,1	2
 41,13305	-008,48628	 049,0	2
 41,13305	-008,48129	 032,4	2
 41,13305	-008,47630	 064,9	2
 41,13305	-008,47131	 035,9	0
 41,13305	-008,46632	 029,5	3
 41,13305	-008,46133	 028,0	0
 41,13305	-008,45634	 035,5	0
 41,13305	-008,45135	 043,4	0
 41,13305	-008,44636	 047,7	2
 41,13305	-008,44137	 036,5	0
 41,13305	-008,43638	 032,7	0
 41,13305	-008,43139	 032,5	0
 41,13305	-008,42640	 022,8	0
 41,13305	-008,42141	 026,2	0
 41,13305	-008,41642	 031,2	0
 41,13305	-008,41143	 036,8	2
 41,13305	-008,40644	 039,7	2
 41,13305	-008,40145	 042,1	2
 41,13305	-008,39646	 046,3	2
 41,13305	-008,39147	 041,2	8
 41,13305	-008,38648	 037,9	0
 41,13305	-008,38149	 026,3	0
 41,13305	-008,37650	 029,4	0
 41,13305	-008,37151	 036,4	0
 41,13305	-008,36652	 046,2	2
 41,13305	-008,36153	 035,6	0
 41,13305	-008,35654	 043,7	2
 41,13305	-008,35155	 044,7	2
 41,13305	-008,34656	 045,0	2
 41,13305	-008,34157	 045,7	2
 41,13305	-008,33658	 046,3	2
 41,13305	-008,33159	 048,1	2
 41,13305	-008,32660	 049,6	0
 41,13305	-008,32161	 044,7	7
 41,13305	-008,31662	 040,8	0
 41,13305	-008,31163	 033,0	0
 41,13305	-008,30663	 041,0	0
 41,13305	-008,30165	 044,1	0
 41,13305	-008,29666	 045,0	3
 41,13305	-008,29167	 057,8	3
 41,13305	-008,28667	 059,1	3
 41,13305	-008,28168	 057,2	3
 41,13305	-008,27669	 054,7	3
 41,13305	-008,27170	 052,6	3
 41,13305	-008,26671	 059,4	3
 41,13305	-008,26172	 061,1	3
 41,13305	-008,25673	 040,3	0
 41,13305	-008,25174	 042,2	0
 41,13305	-008,24675	 047,8	0
 41,13305	-008,24176	 043,2	0
 41,13305	-008,23677	 031,9	0
 41,13305	-008,23178	 026,2	3
 41,13305	-008,22679	 040,0	3
 41,13305	-008,22180	 050,2	3
 41,13305	-008,21681	 038,8	3
 41,13305	-008,21182	 035,8	3
 41,13305	-008,20683	 055,1	3
 41,13305	-008,20184	 059,0	3
 41,13305	-008,19685	 058,4	3
 41,13305	-008,19186	 057,0	3
 41,13305	-008,18687	 058,7	3
 41,13305	-008,18188	 059,3	3
 41,13305	-008,17689	 043,9	0
 41,13305	-008,17190	 041,3	0
 41,13305	-008,16691	 053,5	3
 41,13305	-008,16192	 037,3	0
 41,13305	-008,15693	 050,8	3
 41,13305	-008,15194	 037,0	0
 41,13305	-008,14695	 035,3	0
 41,13305	-008,14196	 035,0	0
 41,13305	-008,13697	 031,8	0
 41,13305	-008,13198	 025,6	0
 41,13305	-008,12699	 033,7	0
 41,13305	-008,12200	 025,6	0
 41,13305	-008,11701	 022,5	0
 41,13305	-008,11202	 011,8	0
 41,13305	-008,10703	 028,6	0
 41,13305	-008,10204	 024,0	0
 41,13305	-008,09705	 027,2	0
 41,13305	-008,09206	 034,6	0
 41,13305	-008,08707	 024,7	0
 41,13305	-008,08208	 026,1	0
 41,13305	-008,07709	 033,2	0
 41,13305	-008,07210	 036,3	0
 41,13305	-008,06711	 035,3	0
 41,13305	-008,06212	 031,5	0
 41,13305	-008,05713	 025,8	0
 41,13305	-008,05214	 026,3	0
 41,13305	-008,04715	 024,2	0
 41,13305	-008,04216	 030,9	0
 41,13305	-008,03717	 038,8	0
 41,13305	-008,03218	 041,0	3
 41,13305	-008,02719	 047,9	3
 41,13305	-008,02220	 052,9	3
 41,13305	-008,01721	 070,7	4
 41,13305	-008,01222	 051,9	4
 41,13305	-008,00723	 069,1	4
 41,13305	-008,00224	 049,2	4
 41,13305	-007,99725	 077,9	4
 41,13305	-007,99226	 082,0	4
 41,13305	-007,98727	 058,8	4
 41,13305	-007,98228	 094,0	4
 41,13305	-007,97729	 091,4	4
 41,13305	-007,97230	 065,6	4
 41,13305	-007,96731	 081,1	4
 41,13305	-007,96232	 060,9	4
 41,13305	-007,95733	 038,9	4
 41,13305	-007,95234	 045,9	4
 41,13305	-007,94735	 031,2	4
 41,13305	-007,94236	 055,0	4
 41,13305	-007,93737	 062,9	4
 41,13305	-007,93238	 026,7	4
 41,13305	-007,92739	 064,7	4
 41,13305	-007,92240	 068,6	4
 41,13305	-007,91741	 044,9	4
 41,13305	-007,91242	 033,8	4
 41,13305	-007,90743	 017,5	0
 41,13305	-007,90244	 017,7	4
 41,13305	-007,89745	 020,1	4
 41,13305	-007,89246	 024,4	0
 41,13305	-007,88747	 028,1	0
 41,13305	-007,88247	 043,9	4
 41,13305	-007,87748	 058,1	4
 41,13305	-007,87250	 061,9	4
 41,13305	-007,86751	 061,2	0
 41,13305	-007,86251	 038,8	7
 41,13305	-007,85753	 053,3	7
 41,13305	-007,85254	 055,1	7
 41,13305	-007,84754	 055,3	0
 41,13305	-007,84255	 054,9	7
 41,13305	-007,83756	 054,1	7
 41,13305	-007,83257	 040,6	7
 41,13305	-007,82758	 059,6	7
 41,13305	-007,82259	 040,8	7
 41,13305	-007,81760	 041,1	7
 41,13305	-007,81261	 041,0	7
 41,13305	-007,80762	 041,0	7
 41,13305	-007,80263	 048,6	7
 41,13305	-007,79764	 056,1	7
 41,13305	-007,79265	 031,9	7
 41,13305	-007,78766	 013,8	0
 41,13305	-007,78267	 046,4	7
 41,13305	-007,77768	 051,1	7
 41,13305	-007,77269	 043,7	7
 41,13305	-007,76770	 026,4	4
 41,13305	-007,76271	 026,9	4
 41,13305	-007,75772	 029,3	4
 41,13305	-007,75273	 036,0	0
 41,13305	-007,74774	 059,2	7
 41,13305	-007,74275	 054,0	7
 41,13305	-007,73776	 054,6	7
 41,13305	-007,73277	 056,8	7
 41,13305	-007,72778	 010,3	0
 41,13305	-007,72279	 054,7	7
 41,13305	-007,71780	 037,6	0
 41,13305	-007,71281	 025,0	7
 41,13305	-007,70782	 024,0	7
 41,13305	-007,70283	-002,7	0
 41,13305	-007,69784	 002,4	0
 41,13305	-007,69285	 015,7	0
 41,13305	-007,68786	 023,1	7
 41,13305	-007,68287	 023,9	7
 41,13305	-007,67788	 038,8	7
 41,13305	-007,67289	 031,7	4
 41,13305	-007,66790	 021,4	0
 41,13305	-007,66291	 058,1	7
 41,13305	-007,65792	 036,3	7
 41,13305	-007,65293	 021,4	7
 41,13305	-007,64794	 015,5	7
 41,13305	-007,64295	 026,4	7
 41,13305	-007,63796	 016,3	7
 41,13305	-007,63297	 016,4	7
 41,13305	-007,62798	 024,2	7
